employee_id,system 32,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,FT/PT
22403,Finance,region_28,Below Secondary,f,other,1,26,1,2,1,0,54,PT
18775,Operations,region_20,Bachelor's,m,sourcing,1,27,3,3,0,0,58,PT
7007,Sales & Marketing,region_27,Master's & above,m,other,1,54,5,21,0,0,53,PT
58836,Finance,region_26,Bachelor's,f,other,1,29,4,7,0,0,67,PT
67403,Procurement,region_2,Bachelor's,m,sourcing,3,31,4,4,0,0,67,PT
34371,Technology,region_2,Master's & above,m,other,2,45,5,15,0,0,75,PT
17603,Analytics,region_26,Bachelor's,m,sourcing,1,29,,1,0,0,84,PT
72636,Procurement,region_22,Master's & above,m,other,1,39,3,5,0,0,70,PT
44193,Sales & Marketing,region_22,Bachelor's,m,other,1,20,,1,0,0,49,PT
41162,Sales & Marketing,region_22,Bachelor's,m,other,1,28,5,2,0,0,51,PT
42939,Sales & Marketing,region_30,Bachelor's,m,other,1,42,3,4,0,0,51,PT
37227,Operations,region_7,Bachelor's,m,other,1,33,4,3,0,0,58,PT
34986,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,3,4,0,0,52,PT
10473,Finance,region_2,Bachelor's,m,sourcing,1,25,5,2,0,0,57,PT
42833,Operations,region_31,Bachelor's,m,other,1,29,3,2,0,0,57,PT
39224,Technology,region_27,Bachelor's,m,other,1,28,5,2,0,1,95,PT
34148,Procurement,region_13,Master's & above,m,other,1,33,4,3,1,0,70,PT
65558,HR,region_15,Bachelor's,m,sourcing,1,32,3,6,0,0,52,PT
63986,Operations,region_20,Master's & above,f,other,1,32,3,5,0,0,57,PT
31641,Analytics,region_2,Bachelor's,m,other,1,37,3,4,1,0,81,PT
45087,Sales & Marketing,region_31,Bachelor's,m,other,1,35,5,8,0,0,50,PT
63354,Technology,region_2,,f,other,1,56,3,12,0,0,79,PT
41610,Procurement,region_1,Bachelor's,m,other,3,28,3,2,0,0,70,PT
10376,Analytics,region_31,Bachelor's,m,other,1,39,3,10,0,0,86,PT
11414,Operations,region_27,Master's & above,m,other,1,40,4,11,0,0,59,PT
32884,Sales & Marketing,region_2,Master's & above,m,other,2,36,4,9,1,0,47,PT
71007,Technology,region_26,Bachelor's,m,other,1,36,3,11,0,0,82,PT
43891,Analytics,region_26,Bachelor's,m,other,1,30,2,5,0,0,88,PT
26769,Legal,region_13,Bachelor's,m,sourcing,1,43,3,9,0,0,59,PT
23022,Operations,region_4,Bachelor's,f,sourcing,1,39,2,11,0,0,70,PT
56684,Operations,region_7,Master's & above,f,other,3,32,4,6,0,0,62,PT
24951,Operations,region_15,Bachelor's,m,other,1,43,4,11,1,0,58,PT
8810,Operations,region_2,Bachelor's,f,sourcing,1,34,4,6,1,0,60,PT
77266,Analytics,region_15,Bachelor's,m,sourcing,1,29,,1,1,0,89,PT
33334,Sales & Marketing,region_22,Bachelor's,m,other,1,47,4,9,0,0,52,PT
29911,Analytics,region_4,Master's & above,m,other,1,38,1,9,1,1,85,PT
42142,Operations,region_30,Bachelor's,f,sourcing,1,30,3,6,0,0,58,PT
29467,Sales & Marketing,region_27,Bachelor's,f,other,1,29,3,3,0,0,47,PT
11784,Procurement,region_16,Bachelor's,m,other,1,36,3,9,0,0,66,PT
29776,Operations,region_22,Master's & above,m,other,1,40,5,7,0,0,56,PT
10563,Legal,region_11,Bachelor's,m,sourcing,1,33,4,3,0,0,60,FT
6736,Operations,region_22,Bachelor's,f,sourcing,1,35,2,5,0,0,54,FT
441,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,23,5,2,1,0,54,FT
14980,Finance,region_22,Bachelor's,m,other,3,26,5,2,1,0,60,FT
13549,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,38,3,8,0,0,48,FT
1348,Analytics,region_22,Master's & above,m,sourcing,1,38,3,10,0,0,90,FT
14948,Technology,region_15,Bachelor's,m,sourcing,1,29,1,6,0,0,82,FT
12723,Sales & Marketing,region_27,,m,sourcing,1,23,,1,0,0,50,FT
22827,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,41,3,4,0,0,51,FT
30527,Procurement,region_24,Bachelor's,m,other,1,29,1,1,0,0,72,FT
38928,Sales & Marketing,region_5,Bachelor's,m,sourcing,2,29,1,2,0,0,50,FT
17420,Sales & Marketing,region_9,Master's & above,m,other,1,31,3,9,0,0,51,FT
72878,Procurement,region_17,Master's & above,f,other,1,56,3,4,0,0,70,FT
43657,Sales & Marketing,region_26,,m,other,1,24,4,3,0,0,50,FT
38588,Procurement,region_22,Master's & above,m,other,1,50,3,15,0,0,67,FT
55236,Legal,region_2,Master's & above,m,sourcing,1,36,5,4,1,0,57,FT
339,Sales & Marketing,region_13,Bachelor's,m,other,1,36,5,10,1,0,46,FT
30270,Operations,region_2,Bachelor's,f,sourcing,1,42,5,14,1,0,64,FT
52076,Sales & Marketing,region_15,,m,sourcing,1,45,1,14,0,0,55,FT
36458,Sales & Marketing,region_4,Bachelor's,m,other,1,30,3,2,1,0,46,FT
27999,Analytics,region_6,Bachelor's,m,sourcing,1,28,5,2,1,0,86,FT
57114,Operations,region_22,Master's & above,f,sourcing,1,46,3,16,0,0,62,FT
25603,Technology,region_16,Master's & above,f,other,1,55,4,14,0,0,75,FT
71930,HR,region_28,Master's & above,m,sourcing,1,35,5,10,1,0,50,FT
23945,Sales & Marketing,region_2,Bachelor's,f,other,1,58,3,2,1,1,48,FT
22469,Analytics,region_28,Master's & above,m,sourcing,1,35,5,7,0,0,85,FT
34891,Operations,region_29,Bachelor's,m,other,1,30,1,7,0,0,58,FT
17506,Technology,region_7,Bachelor's,m,sourcing,2,27,5,4,1,0,82,FT
32124,Analytics,region_32,Bachelor's,f,sourcing,1,29,1,4,0,0,87,FT
48160,Analytics,region_31,Bachelor's,m,other,1,34,1,3,0,0,87,FT
30792,Sales & Marketing,region_4,Master's & above,m,other,1,40,3,2,1,0,49,FT
76840,Sales & Marketing,region_26,Master's & above,m,sourcing,1,33,5,4,1,0,47,FT
27844,Finance,region_2,Master's & above,f,other,3,40,3,4,0,0,56,FT
32595,Sales & Marketing,region_15,Bachelor's,m,other,1,34,1,6,0,0,49,FT
68808,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,25,,1,0,0,47,FT
66391,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,28,4,6,1,0,47,FT
18212,Sales & Marketing,region_33,Bachelor's,m,sourcing,4,29,3,8,0,1,51,FT
51051,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,41,4,4,0,0,60,FT
60375,Finance,region_2,Master's & above,m,sourcing,1,43,5,15,0,0,74,FT
8495,Sales & Marketing,region_13,Master's & above,m,other,1,36,1,5,0,0,54,FT
61193,Legal,region_22,Below Secondary,m,other,1,26,,1,1,0,63,FT
18612,Sales & Marketing,region_22,,m,other,1,26,,1,0,0,48,FT
50665,Procurement,region_16,Bachelor's,f,sourcing,1,38,4,6,0,0,72,FT
50512,Technology,region_7,Master's & above,f,other,1,37,4,8,0,0,82,FT
6621,Operations,region_33,Bachelor's,m,sourcing,1,35,4,8,0,0,59,FT
10992,HR,region_22,Bachelor's,f,referred,1,29,5,6,1,0,45,FT
10742,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,42,3,3,0,0,57,FT
33326,Technology,region_31,Master's & above,m,other,1,35,2,10,0,0,81,FT
28711,Finance,region_15,Bachelor's,m,other,1,30,5,7,1,0,54,FT
16466,Operations,region_15,Bachelor's,m,sourcing,1,33,5,6,0,0,63,FT
71692,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,29,4,3,0,0,43,FT
60158,Operations,region_16,Below Secondary,f,other,1,22,,1,1,0,62,FT
5296,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,1,3,0,0,47,FT
1415,Technology,region_2,Bachelor's,m,other,1,24,,1,0,0,76,FT
376,R&D,region_16,Bachelor's,m,other,1,36,3,7,1,1,86,FT
11139,Procurement,region_2,Bachelor's,f,other,1,34,5,8,1,0,68,FT
21667,Technology,region_33,Master's & above,m,sourcing,1,40,1,4,0,0,80,FT
52771,Sales & Marketing,region_25,Bachelor's,f,other,1,27,4,3,0,0,46,FT
30283,Analytics,region_5,Bachelor's,m,other,1,31,5,4,0,0,88,FT
33431,Sales & Marketing,region_25,Master's & above,m,sourcing,1,34,3,3,0,0,49,FT
10860,R&D,region_7,Bachelor's,m,other,1,32,3,2,1,0,85,FT
76614,Technology,region_30,Bachelor's,f,sourcing,1,29,,1,0,0,83,FT
52246,Sales & Marketing,region_2,Bachelor's,f,other,1,28,2,5,1,1,45,FT
16337,Procurement,region_10,Master's & above,f,other,1,44,3,16,0,0,68,FT
21160,Technology,region_26,Bachelor's,m,sourcing,1,26,5,4,1,0,94,FT
30888,Operations,region_2,Bachelor's,f,other,1,27,1,2,0,0,64,FT
41543,Operations,region_31,Bachelor's,f,other,1,38,3,3,0,0,60,FT
68619,Technology,region_20,Bachelor's,m,sourcing,1,30,4,4,0,0,80,FT
46124,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,29,,1,1,0,54,FT
9454,Procurement,region_5,Bachelor's,m,sourcing,2,40,3,2,1,0,67,FT
48316,Sales & Marketing,region_2,Master's & above,m,other,1,35,5,11,1,0,51,FT
61103,Technology,region_2,Master's & above,f,other,1,42,4,17,0,0,78,FT
46772,R&D,region_22,Master's & above,m,other,1,39,4,9,0,0,84,FT
62688,Sales & Marketing,region_32,Bachelor's,f,other,1,31,4,4,0,0,45,FT
53821,Technology,region_2,Bachelor's,f,sourcing,3,29,,1,1,0,80,FT
67083,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,31,4,4,0,0,52,FT
10508,Operations,region_4,Bachelor's,m,sourcing,2,31,5,3,1,0,64,FT
42182,Analytics,region_29,Bachelor's,f,other,1,31,4,3,1,0,81,FT
51295,Operations,region_22,Master's & above,f,other,2,41,5,8,0,0,71,FT
26017,Procurement,region_7,Master's & above,f,other,1,35,2,3,0,0,70,FT
38656,Operations,region_15,Bachelor's,m,sourcing,1,33,1,2,0,0,62,PT
1210,Sales & Marketing,region_16,Master's & above,f,other,2,35,3,5,0,0,46,PT
52205,Technology,region_33,Master's & above,m,other,1,41,2,9,0,0,77,PT
18776,Operations,region_16,Master's & above,m,sourcing,1,38,5,9,1,0,58,PT
39588,Operations,region_32,Bachelor's,m,other,1,31,4,5,0,0,55,PT
2066,Technology,region_2,Bachelor's,m,sourcing,1,29,3,6,0,0,81,PT
7952,HR,region_2,Master's & above,m,other,1,45,4,7,0,0,52,PT
28286,Operations,region_11,Bachelor's,m,sourcing,1,36,1,9,0,0,54,PT
15837,Sales & Marketing,region_22,Bachelor's,m,other,2,29,5,2,0,0,45,PT
41908,Sales & Marketing,region_21,Master's & above,m,sourcing,1,44,4,4,1,0,50,PT
28766,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,32,1,3,0,0,46,PT
35922,Operations,region_2,Bachelor's,f,other,1,41,3,5,0,0,60,PT
44582,Operations,region_7,Bachelor's,f,other,2,29,,1,0,0,61,PT
42485,Technology,region_13,Bachelor's,f,other,1,30,5,4,1,0,81,PT
71289,Analytics,region_15,Bachelor's,m,other,1,29,,1,0,0,83,PT
47556,Sales & Marketing,region_12,Bachelor's,m,other,1,27,5,3,1,0,52,PT
27264,Procurement,region_2,Bachelor's,m,other,1,24,,1,1,0,66,PT
50266,Analytics,region_30,Bachelor's,m,sourcing,1,30,5,5,1,0,86,PT
77122,Operations,region_28,Master's & above,m,other,1,34,5,5,0,0,63,PT
45635,Sales & Marketing,region_7,Bachelor's,f,other,2,32,3,2,0,0,44,PT
57502,Procurement,region_11,Bachelor's,f,other,1,31,4,3,0,0,74,PT
26262,Sales & Marketing,region_14,Bachelor's,m,other,1,35,3,7,0,0,56,PT
74374,Operations,region_17,Bachelor's,m,sourcing,1,31,3,10,0,0,59,PT
34661,Analytics,region_22,Bachelor's,m,other,1,30,2,5,1,0,84,PT
38450,Procurement,region_2,Master's & above,f,sourcing,1,54,5,11,1,0,71,PT
31134,Sales & Marketing,region_13,Bachelor's,m,other,1,33,4,8,1,0,54,PT
27968,Operations,region_2,Master's & above,m,sourcing,2,36,4,2,0,0,57,PT
36271,Technology,region_6,Bachelor's,f,other,1,34,2,6,0,0,76,PT
3316,Legal,region_2,Bachelor's,m,sourcing,1,60,3,12,0,0,58,PT
35219,Sales & Marketing,region_26,Bachelor's,m,other,1,37,3,5,0,0,51,PT
52701,Operations,region_10,Master's & above,f,sourcing,2,34,3,7,0,0,60,PT
8654,Operations,region_29,Bachelor's,m,sourcing,1,28,4,2,0,0,60,PT
7551,Technology,region_13,Bachelor's,m,other,2,37,2,4,0,0,83,PT
18778,Operations,region_2,Bachelor's,f,sourcing,1,52,5,11,0,0,63,PT
74667,Sales & Marketing,region_2,,f,sourcing,1,36,3,7,0,0,49,PT
57527,Analytics,region_34,Bachelor's,m,sourcing,2,27,4,2,0,0,86,PT
1726,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,33,3,2,0,0,48,PT
60191,Operations,region_22,Master's & above,m,other,1,46,5,15,0,0,60,PT
30623,Sales & Marketing,region_16,Bachelor's,m,other,1,32,2,4,1,0,53,PT
67366,Procurement,region_2,Master's & above,f,sourcing,3,42,3,4,1,0,68,PT
38917,Sales & Marketing,region_1,,m,other,1,28,4,5,0,0,49,PT
15689,R&D,region_22,Master's & above,m,sourcing,1,31,5,5,1,0,86,PT
18286,Procurement,region_2,Bachelor's,m,sourcing,1,43,3,5,1,0,66,PT
63660,Procurement,region_31,Bachelor's,f,sourcing,1,35,3,8,1,0,70,PT
32232,Sales & Marketing,region_2,Bachelor's,f,other,1,54,4,12,0,0,49,PT
56976,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,40,3,5,0,0,47,FT
64644,Operations,region_1,Master's & above,f,other,1,32,5,7,1,0,61,FT
39204,Analytics,region_24,Bachelor's,m,other,1,32,4,8,1,0,83,FT
47141,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,41,5,12,0,0,52,FT
26883,Analytics,region_27,Bachelor's,m,sourcing,3,29,5,5,0,0,87,FT
9890,Finance,region_2,Bachelor's,m,other,3,25,,1,0,0,60,FT
50095,Sales & Marketing,region_31,Bachelor's,m,other,1,28,3,5,0,0,49,FT
16145,Sales & Marketing,region_7,Bachelor's,m,other,1,36,3,10,0,0,51,FT
24190,Technology,region_2,Bachelor's,m,other,1,55,3,15,0,0,78,FT
17777,Sales & Marketing,region_4,Master's & above,m,other,1,39,3,6,0,0,53,FT
3339,Technology,region_2,Bachelor's,m,sourcing,1,59,3,18,0,0,78,FT
11436,Analytics,region_21,Bachelor's,m,sourcing,1,27,3,2,0,0,82,FT
40457,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,4,8,1,0,55,FT
4730,Technology,region_26,Bachelor's,f,other,1,29,4,2,1,0,85,FT
10380,Legal,region_22,Bachelor's,m,other,1,32,1,4,0,0,57,FT
6891,Analytics,region_22,Master's & above,m,other,1,31,4,4,0,0,82,FT
40575,Procurement,region_5,Bachelor's,f,sourcing,1,32,3,9,0,0,70,FT
60937,Technology,region_2,Master's & above,m,sourcing,1,40,3,11,0,0,82,FT
50037,Analytics,region_2,,m,other,1,28,1,3,0,0,82,FT
3066,Sales & Marketing,region_5,Master's & above,m,sourcing,1,37,4,8,0,0,49,FT
18712,Operations,region_31,Bachelor's,f,sourcing,1,27,1,2,0,0,56,FT
68494,Operations,region_4,Bachelor's,m,other,1,29,3,3,0,0,57,FT
74119,Sales & Marketing,region_25,Bachelor's,m,other,1,32,5,9,1,0,48,FT
76254,Procurement,region_22,Master's & above,m,sourcing,4,39,3,16,0,0,73,FT
49402,Sales & Marketing,region_15,Bachelor's,m,other,1,35,4,7,0,0,50,FT
8141,Technology,region_2,Bachelor's,m,other,1,34,2,6,0,0,77,FT
3076,Operations,region_26,Bachelor's,f,other,1,34,4,7,1,0,58,FT
14390,Technology,region_23,Master's & above,f,sourcing,1,35,3,8,0,0,78,FT
66964,Procurement,region_5,Bachelor's,f,sourcing,2,32,3,2,0,0,72,FT
67091,Technology,region_26,Bachelor's,f,sourcing,1,37,1,7,0,0,84,FT
13164,Technology,region_5,Master's & above,m,sourcing,1,34,3,7,1,0,82,FT
21190,Sales & Marketing,region_31,Bachelor's,m,other,3,30,1,3,0,0,51,FT
21432,Operations,region_19,Bachelor's,f,other,2,40,5,10,0,0,62,FT
2096,Sales & Marketing,region_22,Bachelor's,f,sourcing,3,29,4,5,0,0,52,FT
53808,Sales & Marketing,region_13,Master's & above,m,sourcing,1,56,5,22,0,0,46,FT
9751,Sales & Marketing,region_21,Bachelor's,m,other,2,26,,1,1,0,50,FT
59105,Operations,region_31,Bachelor's,m,sourcing,1,33,5,8,1,0,57,FT
76796,Procurement,region_2,Bachelor's,f,sourcing,1,30,5,3,1,0,70,FT
49192,Technology,region_22,Bachelor's,f,referred,1,27,3,2,0,0,77,FT
45888,Operations,region_22,Bachelor's,m,other,1,33,3,7,0,0,56,FT
12492,Operations,region_32,Bachelor's,m,other,1,28,,1,0,0,60,FT
72963,Operations,region_22,Bachelor's,f,other,2,30,3,6,0,0,57,FT
53303,Operations,region_2,,f,sourcing,1,58,4,5,1,0,64,FT
53081,HR,region_2,Bachelor's,f,other,1,36,3,3,0,0,46,FT
23930,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,37,1,9,0,0,51,FT
51938,Operations,region_31,Bachelor's,m,other,1,27,1,4,0,0,61,FT
29280,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,49,1,19,0,0,52,FT
7689,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,5,4,0,0,48,FT
16924,Operations,region_13,Master's & above,f,other,2,34,5,5,0,1,75,FT
40162,Analytics,region_15,Bachelor's,m,sourcing,1,23,,1,0,0,85,FT
8648,Sales & Marketing,region_20,Master's & above,m,other,1,42,5,5,0,0,47,FT
57036,Sales & Marketing,region_22,Bachelor's,m,other,1,26,2,3,1,0,44,FT
69859,Sales & Marketing,region_2,Bachelor's,f,other,1,37,1,3,1,0,46,FT
31492,Analytics,region_25,Bachelor's,m,sourcing,1,27,3,2,1,0,85,FT
3964,Sales & Marketing,region_16,Bachelor's,m,other,1,36,2,7,1,0,49,FT
20962,Analytics,region_10,Master's & above,m,other,2,35,3,2,1,0,85,FT
16434,Operations,region_22,Bachelor's,f,sourcing,1,34,5,7,0,0,61,FT
28860,Technology,region_2,Master's & above,m,sourcing,1,34,3,8,0,0,81,FT
28665,Sales & Marketing,region_13,Master's & above,m,sourcing,1,51,1,22,0,0,54,FT
1561,HR,region_16,Bachelor's,m,sourcing,1,31,4,6,0,0,54,FT
72856,Operations,region_8,Bachelor's,f,other,1,44,3,3,0,0,58,FT
28596,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,26,2,4,0,0,52,FT
52840,Operations,region_34,Bachelor's,m,sourcing,1,28,3,2,0,0,59,FT
73807,Procurement,region_2,Master's & above,f,other,1,59,4,11,0,0,70,FT
1089,HR,region_26,Below Secondary,m,other,1,23,5,2,0,0,50,FT
20345,Analytics,region_21,Bachelor's,m,other,2,27,5,5,1,0,83,FT
59325,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,5,8,0,0,49,FT
45294,Technology,region_2,Master's & above,m,other,1,58,4,18,1,0,76,FT
61412,Sales & Marketing,region_4,Bachelor's,m,other,1,35,2,4,0,0,53,FT
29033,Analytics,region_31,Bachelor's,m,sourcing,1,30,4,4,1,0,91,FT
41735,Sales & Marketing,region_1,Master's & above,f,sourcing,2,32,3,4,0,0,45,FT
64996,Analytics,region_22,,m,sourcing,1,27,3,3,1,0,84,FT
10388,Sales & Marketing,region_10,Bachelor's,m,other,1,26,,1,0,0,50,FT
20001,Operations,region_2,Master's & above,f,referred,1,54,3,6,1,0,61,FT
47942,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,40,1,8,0,0,50,FT
5232,HR,region_22,Bachelor's,f,other,1,29,1,2,1,0,52,FT
7097,HR,region_22,Bachelor's,m,referred,1,29,3,2,0,0,50,FT
61335,Sales & Marketing,region_28,Master's & above,f,other,2,36,5,4,0,0,46,FT
61360,R&D,region_22,Bachelor's,f,other,1,31,4,3,0,0,87,FT
429,Procurement,region_10,Bachelor's,f,other,1,28,,1,1,0,65,FT
54187,Sales & Marketing,region_14,Bachelor's,m,other,1,34,3,8,0,0,53,PT
18493,Analytics,region_7,Bachelor's,m,other,1,33,5,5,0,0,82,PT
23130,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,26,4,2,0,0,46,PT
16180,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,33,1,6,0,0,46,PT
5133,R&D,region_22,Bachelor's,m,referred,2,27,5,3,1,0,77,PT
54456,Finance,region_22,Bachelor's,m,other,1,26,3,3,1,0,59,PT
62197,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,28,5,3,0,0,51,PT
50861,Operations,region_22,Master's & above,m,referred,1,34,4,10,0,0,63,PT
40356,Operations,region_31,Bachelor's,m,other,1,42,4,11,1,0,58,PT
68967,Analytics,region_4,Master's & above,m,other,1,49,5,13,1,0,85,PT
49181,Finance,region_27,Bachelor's,m,other,1,37,4,9,0,0,59,PT
19572,Operations,region_22,Master's & above,m,sourcing,1,42,5,10,1,0,62,PT
58731,Procurement,region_30,Master's & above,f,other,1,38,2,7,0,0,68,PT
32167,Procurement,region_17,Bachelor's,f,other,1,28,3,3,0,0,71,PT
3435,Sales & Marketing,region_2,Master's & above,m,sourcing,1,33,5,6,0,0,49,PT
7389,Finance,region_2,Master's & above,m,other,3,42,3,12,0,0,58,PT
44860,Operations,region_7,Master's & above,m,sourcing,1,34,4,3,1,0,57,PT
72065,Operations,region_14,Below Secondary,m,other,1,22,3,2,0,0,57,PT
49353,Legal,region_32,Bachelor's,m,sourcing,1,29,1,4,1,0,60,PT
42688,R&D,region_7,Master's & above,m,other,1,38,3,3,1,0,83,PT
4019,Procurement,region_15,Master's & above,m,sourcing,1,40,5,11,0,0,74,PT
64023,Finance,region_2,Master's & above,m,sourcing,1,38,5,8,0,0,58,PT
30034,Sales & Marketing,region_5,Bachelor's,f,other,1,34,1,9,0,0,46,PT
6907,Analytics,region_28,Master's & above,m,other,2,32,5,5,0,0,90,PT
14810,Technology,region_19,Bachelor's,m,other,1,33,3,4,0,0,75,PT
17629,Sales & Marketing,region_15,Bachelor's,m,other,2,39,3,12,0,0,46,PT
7003,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,41,5,11,0,0,54,PT
59100,Operations,region_19,Bachelor's,m,other,1,34,4,7,0,0,55,PT
73651,Operations,region_13,Master's & above,f,other,1,43,4,14,0,0,60,PT
65300,Sales & Marketing,region_29,Bachelor's,m,other,1,43,3,6,0,0,46,PT
38796,Operations,region_22,Bachelor's,m,sourcing,1,56,3,15,0,0,63,PT
17133,Sales & Marketing,region_17,Bachelor's,f,other,1,28,5,4,1,0,46,PT
10552,Operations,region_2,Bachelor's,f,other,1,33,3,2,1,0,62,PT
58271,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,35,5,8,1,0,49,PT
42387,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,35,1,9,0,0,52,PT
19737,Technology,region_22,Master's & above,m,sourcing,1,36,3,3,0,0,78,PT
35156,Sales & Marketing,region_7,Bachelor's,m,other,1,27,,1,0,0,45,PT
68576,Operations,region_13,Bachelor's,m,sourcing,1,32,5,6,1,0,57,PT
62951,Procurement,region_26,Bachelor's,m,other,5,32,3,8,0,0,67,PT
76794,Operations,region_11,Bachelor's,m,other,2,30,5,2,0,0,57,PT
39736,Technology,region_15,Bachelor's,m,sourcing,1,49,3,7,1,0,75,PT
73402,Operations,region_15,Bachelor's,f,sourcing,1,50,4,8,1,0,74,PT
30749,Procurement,region_12,Bachelor's,f,other,2,25,3,2,1,0,67,PT
49089,Operations,region_4,Master's & above,m,other,1,42,2,7,1,0,62,PT
57203,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,29,1,4,0,0,53,PT
37385,HR,region_2,Below Secondary,m,other,2,25,,1,0,0,54,FT
14101,Procurement,region_22,Bachelor's,m,sourcing,3,29,3,6,1,0,67,FT
31036,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,33,5,7,1,0,54,FT
66566,Sales & Marketing,region_2,Bachelor's,f,other,1,49,1,16,0,0,47,FT
2283,Operations,region_22,Master's & above,m,sourcing,1,34,5,10,1,0,60,FT
35086,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,38,3,8,1,0,49,FT
66082,Legal,region_2,Bachelor's,m,sourcing,1,60,1,3,0,0,60,FT
34105,Operations,region_31,Bachelor's,m,other,1,38,2,4,0,0,56,FT
14599,HR,region_22,Bachelor's,m,sourcing,1,30,3,2,0,0,49,FT
21293,HR,region_22,Bachelor's,m,other,1,31,4,9,0,0,48,FT
44127,Technology,region_5,Bachelor's,f,other,1,37,5,3,1,0,82,FT
17522,Sales & Marketing,region_25,Bachelor's,m,sourcing,3,27,,1,0,0,50,FT
23708,Sales & Marketing,region_26,,m,sourcing,3,32,2,8,0,0,49,FT
64845,Operations,region_10,Bachelor's,m,sourcing,1,31,4,5,0,0,59,FT
38638,Sales & Marketing,region_7,Bachelor's,m,other,1,33,1,7,0,0,45,FT
62916,Sales & Marketing,region_7,Bachelor's,m,other,1,42,5,7,1,1,91,FT
18984,Procurement,region_22,Bachelor's,m,other,1,33,3,5,1,0,73,FT
35872,Sales & Marketing,region_4,Master's & above,f,other,1,34,1,7,0,0,50,FT
8019,Technology,region_16,Bachelor's,m,sourcing,1,54,3,8,0,0,80,FT
6358,Operations,region_29,Bachelor's,m,other,1,33,4,5,0,0,62,FT
